chars,Nombre d'apparitions,Frequence d'apparition
en ,32,0.08579
ijn,15,0.04021
er ,14,0.03753
sch,12,0.03217
oon,10,0.02681
 gh,9,0.02413
 sc,9,0.02413
et ,9,0.02413
jn ,9,0.02413
en.,9,0.02413
n. ,9,0.02413
nne,9,0.02413
nen,9,0.02413
 u ,8,0.02145
ch ,8,0.02145
ten,8,0.02145
hoo,8,0.02145
aer,8,0.02145
ck ,8,0.02145
hy ,8,0.02145
cho,7,0.01877
ghe,7,0.01877
on ,7,0.01877
"n, ",7,0.01877
 al,6,0.01609
eer,6,0.01609
den,6,0.01609
ens,6,0.01609
ghy,6,0.01609
"t, ",6,0.01609
hen,6,0.01609
t g,6,0.01609
sal,6,0.01609
ier,5,0.0134
n d,5,0.0134
n s,5,0.0134
een,5,0.0134
 da,5,0.0134
inn,5,0.0134
ijt,5,0.0134
ven,5,0.0134
ant,5,0.0134
n h,5,0.0134
n b,5,0.0134
e s,5,0.0134
 st,4,0.01072
dt ,4,0.01072
n m,4,0.01072
 mi,4,0.01072
mij,4,0.01072
