chars,Nombre d'apparitions,Frequence d'apparition
en ,54,0.08464
 za,29,0.04545
", z",24,0.03762
"n, ",21,0.03292
et ,18,0.02821
tig,18,0.02821
ust,17,0.02665
"en,",17,0.02665
lus,16,0.02508
een,16,0.02508
sti,16,0.02508
"g, ",16,0.02508
 lu,16,0.02508
a l,16,0.02508
er ,16,0.02508
"ig,",16,0.02508
tje,15,0.02351
 ee,13,0.02038
 me,12,0.01881
aar,11,0.01724
 en,11,0.01724
je ,11,0.01724
 Za,10,0.01567
Een,10,0.01567
 Ee,10,0.01567
jes,10,0.01567
 de,10,0.01567
'er,10,0.01567
"s, ",10,0.01567
 'e,10,0.01567
 Da,9,0.01411
at ,9,0.01411
", E",9,0.01411
ten,9,0.01411
za ,8,0.01254
a. ,8,0.01254
za.,8,0.01254
"a, ",8,0.01254
"za,",8,0.01254
", Z",8,0.01254
Za ,8,0.01254
 wa,8,0.01254
ijn,8,0.01254
 zi,8,0.01254
an ,8,0.01254
", D",7,0.01097
el ,7,0.01097
ken,7,0.01097
t e,7,0.01097
 ge,7,0.01097
