chars,Nombre d'apparitions,Frequence d'apparition
en ,16,0.0708
er ,11,0.04867
jes,11,0.04867
es ,8,0.0354
aer,8,0.0354
n h,7,0.03097
"t, ",7,0.03097
sch,5,0.02212
 ha,5,0.02212
cht,5,0.02212
En ,5,0.02212
 En,5,0.02212
et ,5,0.02212
n s,5,0.02212
 de,5,0.02212
 he,5,0.02212
in ,5,0.02212
"s, ",5,0.02212
tje,4,0.0177
hje,4,0.0177
ns ,4,0.0177
 in,4,0.0177
t. ,4,0.0177
t a,4,0.0177
het,4,0.0177
 ee,3,0.01327
nt ,3,0.01327
ant,3,0.01327
ach,3,0.01327
r s,3,0.01327
ver,3,0.01327
"ht,",3,0.01327
ndt,3,0.01327
ht ,3,0.01327
", E",3,0.01327
or ,3,0.01327
oor,3,0.01327
"es,",3,0.01327
omt,3,0.01327
n g,3,0.01327
 lo,3,0.01327
de ,3,0.01327
n b,3,0.01327
len,3,0.01327
lle,3,0.01327
't ,3,0.01327
 't,3,0.01327
 mi,3,0.01327
", D",3,0.01327
hae,3,0.01327
