chars,Nombre d'apparitions,Frequence d'apparition
en ,19,0.06355
 gh,11,0.03679
den,10,0.03344
hy ,10,0.03344
ghy,10,0.03344
 ve,9,0.0301
"n, ",9,0.0301
 my,8,0.02676
 't,8,0.02676
"en,",8,0.02676
my ,7,0.02341
't ,7,0.02341
 de,7,0.02341
ver,7,0.02341
er ,6,0.02007
nde,6,0.02007
t v,6,0.02007
eer,6,0.02007
"r, ",6,0.02007
yt ,6,0.02007
ers,5,0.01672
y m,5,0.01672
t g,5,0.01672
oor,5,0.01672
 so,5,0.01672
st ,5,0.01672
jen,5,0.01672
 u ,5,0.01672
 ge,5,0.01672
es ,5,0.01672
ees,5,0.01672
ens,5,0.01672
sch,5,0.01672
et ,4,0.01338
een,4,0.01338
or ,4,0.01338
aer,4,0.01338
"t, ",4,0.01338
n m,4,0.01338
ijn,4,0.01338
der,4,0.01338
igh,4,0.01338
t m,4,0.01338
n s,4,0.01338
ck ,4,0.01338
dee,4,0.01338
ns ,4,0.01338
ede,4,0.01338
ier,4,0.01338
"er,",4,0.01338
