chars,Nombre d'apparitions,Frequence d'apparition
ghe,14,0.05344
en ,11,0.04198
"n, ",11,0.04198
 gh,10,0.03817
"en,",10,0.03817
 mi,8,0.03053
ijn,8,0.03053
n’ ,7,0.02672
ck ,7,0.02672
er ,7,0.02672
hen,6,0.0229
my ,6,0.0229
t g,6,0.0229
 my,6,0.0229
jn’,6,0.0229
mij,6,0.0229
 u ,6,0.0229
een,5,0.01908
ick,5,0.01908
aer,5,0.01908
 ic,5,0.01908
at ,5,0.01908
egh,5,0.01908
 be,5,0.01908
 en,4,0.01527
ven,4,0.01527
ouw,4,0.01527
rou,4,0.01527
ogh,4,0.01527
’ h,4,0.01527
al ,4,0.01527
 Da,4,0.01527
et ,4,0.01527
h’ ,4,0.01527
t m,4,0.01527
Dat,4,0.01527
 so,4,0.01527
iet,4,0.01527
’t ,3,0.01145
", W",3,0.01145
", N",3,0.01145
", D",3,0.01145
 we,3,0.01145
der,3,0.01145
 ’t,3,0.01145
n: ,3,0.01145
erd,3,0.01145
min,3,0.01145
oet,3,0.01145
ckt,3,0.01145
