chars,Nombre d'apparitions,Frequence d'apparition
en ,13,0.05058
gen,9,0.03502
an ,8,0.03113
 va,7,0.02724
aar,7,0.02724
eid,7,0.02724
"d, ",7,0.02724
hei,7,0.02724
 mi,7,0.02724
d. ,7,0.02724
"n, ",7,0.02724
"en,",7,0.02724
mij,6,0.02335
ijn,6,0.02335
jn ,6,0.02335
s v,5,0.01946
van,5,0.01946
ij ,5,0.01946
lan,5,0.01946
end,5,0.01946
ege,5,0.01946
id ,4,0.01556
eug,4,0.01556
n v,4,0.01556
baa,4,0.01556
reu,4,0.01556
ste,4,0.01556
est,4,0.01556
 ma,4,0.01556
n m,4,0.01556
at ,4,0.01556
Wat,4,0.01556
 Wa,4,0.01556
 da,4,0.01556
ken,4,0.01556
et ,4,0.01556
eer,4,0.01556
oed,4,0.01556
 ge,4,0.01556
n g,4,0.01556
or ,4,0.01556
oor,4,0.01556
zij,4,0.01556
 vr,4,0.01556
t v,4,0.01556
"m, ",4,0.01556
kom,4,0.01556
lko,4,0.01556
elk,4,0.01556
ugd,4,0.01556
