chars,Nombre d'apparitions,Frequence d'apparition
en ,28,0.0614
"n, ",25,0.05482
"en,",23,0.05044
ghe,16,0.03509
ck ,15,0.03289
 ha,14,0.0307
aer,14,0.0307
 my,14,0.0307
er ,12,0.02632
den,12,0.02632
yn ,12,0.02632
te ,10,0.02193
hae,10,0.02193
 gh,10,0.02193
"t, ",9,0.01974
n h,9,0.01974
ten,9,0.01974
n m,9,0.01974
 Ic,8,0.01754
Ick,8,0.01754
et ,8,0.01754
ens,8,0.01754
myn,8,0.01754
cht,8,0.01754
nde,7,0.01535
ken,7,0.01535
ust,7,0.01535
 vo,7,0.01535
 te,7,0.01535
ste,7,0.01535
 sy,7,0.01535
", I",7,0.01535
", M",7,0.01535
oet,7,0.01535
sy ,6,0.01316
 he,6,0.01316
ns ,6,0.01316
in ,6,0.01316
een,6,0.01316
 so,6,0.01316
n l,6,0.01316
 le,5,0.01096
t s,5,0.01096
soe,5,0.01096
my ,5,0.01096
 on,5,0.01096
", E",5,0.01096
 En,5,0.01096
En ,5,0.01096
 we,5,0.01096
