chars,Nombre d'apparitions,Frequence d'apparition
hy ,28,0.05761
 hy,26,0.0535
en ,25,0.05144
aet,18,0.03704
et ,18,0.03704
an ,16,0.03292
ck ,14,0.02881
"t, ",13,0.02675
 va,12,0.02469
van,12,0.02469
s h,11,0.02263
ijn,10,0.02058
t? ,10,0.02058
rae,10,0.02058
 he,10,0.02058
y s,9,0.01852
ghe,9,0.01852
t h,9,0.01852
 en,9,0.01852
t s,8,0.01646
 st,8,0.01646
el ,8,0.01646
et?,8,0.01646
 Is,8,0.01646
sta,8,0.01646
En ,8,0.01646
 En,8,0.01646
eel,8,0.01646
ngh,8,0.01646
at ,7,0.0144
Is ,7,0.0144
 we,7,0.0144
tae,7,0.0144
? I,7,0.0144
 gh,7,0.0144
ock,7,0.0144
ooc,7,0.0144
n h,7,0.0144
", E",7,0.0144
jn ,7,0.0144
n w,7,0.0144
 ee,6,0.01235
een,6,0.01235
ich,6,0.01235
ch ,6,0.01235
cht,6,0.01235
ang,6,0.01235
er ,6,0.01235
 oo,6,0.01235
 be,5,0.01029
