chars,Nombre d'apparitions,Frequence d'apparition
en ,58,0.08345
et ,44,0.06331
er ,44,0.06331
aer,31,0.0446
 da,27,0.03885
 de,23,0.03309
de ,21,0.03022
n d,20,0.02878
 he,18,0.0259
an ,18,0.0259
een,15,0.02158
aen,14,0.02014
 me,13,0.01871
dae,13,0.01871
 st,13,0.01871
 Me,13,0.01871
 in,12,0.01727
in ,12,0.01727
nd ,11,0.01583
iet,11,0.01583
n g,11,0.01583
aet,11,0.01583
 ee,11,0.01583
t d,11,0.01583
het,11,0.01583
Men,10,0.01439
men,9,0.01295
 va,9,0.01295
 be,9,0.01295
 ge,9,0.01295
e b,9,0.01295
 ae,9,0.01295
. D,9,0.01295
gt ,8,0.01151
 is,8,0.01151
at ,8,0.01151
 Da,8,0.01151
 al,8,0.01151
 we,8,0.01151
", M",8,0.01151
"n, ",8,0.01151
sch,8,0.01151
En ,8,0.01151
 En,8,0.01151
"t, ",8,0.01151
oor,8,0.01151
ste,8,0.01151
ond,8,0.01151
 ve,8,0.01151
 ha,8,0.01151
