chars,Nombre d'apparitions,Frequence d'apparition
en ,46,0.08967
er ,21,0.04094
aer,19,0.03704
"n, ",18,0.03509
an ,17,0.03314
et ,14,0.02729
and,14,0.02729
ndt,14,0.02729
nde,13,0.02534
 En,12,0.02339
dt ,11,0.02144
 ve,11,0.02144
den,11,0.02144
"en,",11,0.02144
n s,10,0.01949
gh ,10,0.01949
ver,10,0.01949
t. ,10,0.01949
 ha,10,0.01949
En ,9,0.01754
aen,9,0.01754
igh,9,0.01754
"t, ",9,0.01754
ert,9,0.01754
 me,9,0.01754
der,9,0.01754
eer,8,0.01559
 ge,8,0.01559
ot ,8,0.01559
erd,8,0.01559
", D",8,0.01559
ch ,8,0.01559
 on,7,0.01365
och,7,0.01365
n v,7,0.01365
", E",7,0.01365
een,7,0.01365
ran,7,0.01365
t v,7,0.01365
oor,7,0.01365
 gr,7,0.01365
 de,7,0.01365
ond,7,0.01365
t g,7,0.01365
n h,6,0.0117
est,6,0.0117
rt ,6,0.0117
tig,6,0.0117
man,6,0.0117
 si,6,0.0117
