chars,Nombre d'apparitions,Frequence d'apparition
en ,43,0.09685
// ,29,0.06532
 //,29,0.06532
n /,22,0.04955
et ,16,0.03604
"t, ",11,0.02477
er ,10,0.02252
 ve,9,0.02027
ons,8,0.01802
zij,8,0.01802
 zi,8,0.01802
cht,8,0.01802
ijn,8,0.01802
ns ,8,0.01802
te ,8,0.01802
 on,8,0.01802
aer,8,0.01802
iet,8,0.01802
 da,8,0.01802
den,8,0.01802
ie ,8,0.01802
", D",7,0.01577
jn ,7,0.01577
ghe,7,0.01577
el ,7,0.01577
ken,7,0.01577
/ s,6,0.01351
ver,6,0.01351
cke,6,0.01351
in ,6,0.01351
 in,6,0.01351
oor,6,0.01351
 me,6,0.01351
een,6,0.01351
 we,6,0.01351
sch,6,0.01351
 va,6,0.01351
 he,6,0.01351
e /,6,0.01351
eer,6,0.01351
 de,6,0.01351
igh,6,0.01351
ere,5,0.01126
lee,5,0.01126
 Di,5,0.01126
eel,5,0.01126
 en,5,0.01126
aet,5,0.01126
 ni,5,0.01126
nie,5,0.01126
