chars,Nombre d'apparitions,Frequence d'apparition
er ,29,0.05812
en ,25,0.0501
ten,20,0.04008
ck ,18,0.03607
 ge,17,0.03407
iet,16,0.03206
ick,14,0.02806
ete,14,0.02806
aer,14,0.02806
 ic,12,0.02405
 my,12,0.02405
te ,12,0.02405
 te,12,0.02405
ijn,11,0.02204
"t, ",11,0.02204
my ,11,0.02204
et ,10,0.02004
nde,10,0.02004
"n, ",10,0.02004
der,9,0.01804
tro,9,0.01804
st ,9,0.01804
gen,9,0.01804
eni,8,0.01603
"en,",8,0.01603
aet,8,0.01603
 ha,8,0.01603
roo,8,0.01603
nie,8,0.01603
jn ,8,0.01603
oos,7,0.01403
e g,7,0.01403
t t,7,0.01403
ost,7,0.01403
 mi,7,0.01403
 tr,7,0.01403
 So,7,0.01403
lae,7,0.01403
hae,7,0.01403
ch ,6,0.01202
een,6,0.01202
aeg,6,0.01202
 Di,6,0.01202
ert,6,0.01202
rte,6,0.01202
de ,6,0.01202
Son,6,0.01202
ond,6,0.01202
r t,6,0.01202
en.,6,0.01202
