chars,Nombre d'apparitions,Frequence d'apparition
en ,22,0.05353
"n, ",17,0.04136
 my,17,0.04136
"en,",16,0.03893
er ,12,0.0292
 ge,12,0.0292
yn ,11,0.02676
ver,11,0.02676
ond,10,0.02433
 ve,9,0.0219
 be,9,0.0219
my ,9,0.0219
el ,9,0.0219
myn,9,0.0219
at ,8,0.01946
oor,8,0.01946
 U ,8,0.01946
ken,8,0.01946
 ik,8,0.01946
ik ,8,0.01946
 da,8,0.01946
 we,8,0.01946
cht,8,0.01946
nde,8,0.01946
n. ,7,0.01703
sch,7,0.01703
t v,7,0.01703
 vo,7,0.01703
den,7,0.01703
 zo,6,0.0146
", d",6,0.0146
'k ,6,0.0146
 'k,6,0.0146
 Uw,6,0.0146
t m,6,0.0146
in ,6,0.0146
 in,6,0.0146
e s,6,0.0146
en.,6,0.0146
eid,6,0.0146
 te,6,0.0146
et ,6,0.0146
Gy ,6,0.0146
 Gy,6,0.0146
or ,6,0.0146
de ,6,0.0146
der,6,0.0146
gen,5,0.01217
 de,5,0.01217
n! ,5,0.01217
