chars,Nombre d'apparitions,Frequence d'apparition
en ,58,0.07913
ere,28,0.0382
 tr,26,0.03547
tru,24,0.03274
rue,24,0.03274
uer,24,0.03274
yn ,24,0.03274
 he,24,0.03274
 my,22,0.03001
ren,21,0.02865
 ge,19,0.02592
ic ,19,0.02592
aen,18,0.02456
 wi,18,0.02456
wil,18,0.02456
 ic,17,0.02319
 ve,16,0.02183
ver,16,0.02183
myn,14,0.0191
er ,13,0.01774
n h,13,0.01774
hee,13,0.01774
n s,12,0.01637
dae,11,0.01501
ft ,11,0.01501
eft,11,0.01501
eef,11,0.01501
n t,11,0.01501
il ,10,0.01364
c h,10,0.01364
gen,10,0.01364
lle,10,0.01364
e d,10,0.01364
e s,10,0.01364
 Hi,9,0.01228
t v,9,0.01228
le ,9,0.01228
n i,9,0.01228
eda,9,0.01228
ged,9,0.01228
ie ,9,0.01228
die,9,0.01228
 di,9,0.01228
e t,8,0.01091
n w,8,0.01091
l m,8,0.01091
t g,8,0.01091
heb,8,0.01091
eb ,8,0.01091
b g,8,0.01091
