chars,Nombre d'apparitions,Frequence d'apparition
en ,24,0.08602
der,11,0.03943
er ,10,0.03584
 de,10,0.03584
den,7,0.02509
et ,7,0.02509
ten,7,0.02509
 to,6,0.02151
 vr,6,0.02151
t d,6,0.02151
 en,6,0.02151
"n, ",6,0.02151
"en,",6,0.02151
ia ,6,0.02151
ria,6,0.02151
cht,6,0.02151
hte,5,0.01792
vre,5,0.01792
ns ,5,0.01792
an ,5,0.01792
 va,5,0.01792
 on,5,0.01792
t. ,5,0.01792
ot ,5,0.01792
tot,5,0.01792
 be,5,0.01792
t u,5,0.01792
ens,5,0.01792
ari,5,0.01792
Mar,5,0.01792
 Ma,5,0.01792
ede,5,0.01792
", e",5,0.01792
 uw,4,0.01434
ons,4,0.01434
n v,4,0.01434
se ,4,0.01434
sch,4,0.01434
aer,4,0.01434
uch,4,0.01434
"t, ",4,0.01434
n d,4,0.01434
", M",4,0.01434
oed,4,0.01434
Moe,4,0.01434
 Mo,4,0.01434
 ge,3,0.01075
n n,3,0.01075
iet,3,0.01075
ers,3,0.01075
