chars,Nombre d'apparitions,Frequence d'apparition
en ,40,0.06791
er ,25,0.04244
"n, ",24,0.04075
"en,",23,0.03905
 he,19,0.03226
 Wa,17,0.02886
ael,17,0.02886
tje,17,0.02886
 da,17,0.02886
elt,16,0.02716
ltj,16,0.02716
Wae,14,0.02377
je ,13,0.02207
es ,13,0.02207
et ,13,0.02207
 be,12,0.02037
t W,12,0.02037
't ,12,0.02037
dat,12,0.02037
 't,11,0.01868
 ge,11,0.01868
eft,11,0.01868
oet,10,0.01698
at ,10,0.01698
t h,10,0.01698
den,9,0.01528
e d,9,0.01528
an ,9,0.01528
 om,9,0.01528
 Be,9,0.01528
om ,9,0.01528
Bes,8,0.01358
esj,8,0.01358
sje,8,0.01358
eef,8,0.01358
ft ,8,0.01358
m o,8,0.01358
 so,8,0.01358
t. ,7,0.01188
 va,7,0.01188
", H",7,0.01188
 de,7,0.01188
. ',7,0.01188
"t, ",7,0.01188
'er,7,0.01188
 'e,7,0.01188
 se,7,0.01188
n s,7,0.01188
het,7,0.01188
van,7,0.01188
