chars,Nombre d'apparitions,Frequence d'apparition
en ,31,0.08659
ns ,15,0.0419
 on,14,0.03911
ons,14,0.03911
 he,13,0.03631
den,12,0.03352
"d, ",11,0.03073
aar,10,0.02793
ede,9,0.02514
er ,9,0.02514
 en,8,0.02235
 ee,8,0.02235
 Hy,8,0.02235
Hy ,8,0.02235
and,8,0.02235
 de,7,0.01955
"t, ",7,0.01955
", e",7,0.01955
et ,7,0.01955
een,6,0.01676
en.,6,0.01676
n. ,6,0.01676
der,6,0.01676
cht,5,0.01397
 ge,5,0.01397
ar ,5,0.01397
iet,5,0.01397
 da,5,0.01397
oor,5,0.01397
n h,5,0.01397
 be,5,0.01397
hey,5,0.01397
hee,5,0.01397
 En,5,0.01397
eer,5,0.01397
ver,5,0.01397
de ,5,0.01397
n d,5,0.01397
n: ,5,0.01397
sch,5,0.01397
En ,5,0.01397
", E",5,0.01397
men,5,0.01397
eft,4,0.01117
ft ,4,0.01117
 u ,4,0.01117
n s,4,0.01117
ing,4,0.01117
lij,4,0.01117
gen,4,0.01117
