chars,Nombre d'apparitions,Frequence d'apparition
en ,31,0.08807
n d,11,0.03125
gen,11,0.03125
aar,11,0.03125
hou,10,0.02841
 di,9,0.02557
oud,8,0.02273
 In,8,0.02273
ud ,8,0.02273
on ,8,0.02273
ar ,8,0.02273
 ha,8,0.02273
ien,8,0.02273
er ,8,0.02273
n h,8,0.02273
ier,7,0.01989
it ,7,0.01989
us ,7,0.01989
In ,7,0.01989
haa,7,0.01989
cho,7,0.01989
out,7,0.01989
cht,6,0.01705
 do,6,0.01705
 de,6,0.01705
oon,6,0.01705
ech,6,0.01705
 Ve,6,0.01705
ie ,6,0.01705
 ho,6,0.01705
enu,5,0.0142
htb,5,0.0142
Rec,5,0.0142
 Re,5,0.0142
wou,5,0.0142
 wo,5,0.0142
d I,5,0.0142
s h,5,0.0142
nus,5,0.0142
nge,5,0.0142
Ven,5,0.0142
Die,5,0.0142
 Di,5,0.0142
n g,5,0.0142
in ,5,0.0142
 gy,5,0.0142
den,5,0.0142
hie,5,0.0142
die,5,0.0142
tba,5,0.0142
