chars,Nombre d'apparitions,Frequence d'apparition
en ,26,0.07951
"n, ",15,0.04587
ghe,13,0.03976
"en,",12,0.0367
te ,9,0.02752
 my,9,0.02752
"t, ",9,0.02752
 gh,9,0.02752
an ,8,0.02446
in ,8,0.02446
 en,8,0.02446
oor,7,0.02141
n d,7,0.02141
or ,6,0.01835
", e",6,0.01835
 u ,6,0.01835
yn ,6,0.01835
myn,6,0.01835
cht,6,0.01835
min,6,0.01835
 va,5,0.01529
een,5,0.01529
 da,5,0.01529
wen,5,0.01529
uwe,5,0.01529
t v,5,0.01529
nde,5,0.01529
ver,5,0.01529
n v,5,0.01529
n u,5,0.01529
 in,5,0.01529
ten,5,0.01529
et ,5,0.01529
 ho,5,0.01529
n m,5,0.01529
t d,5,0.01529
hen,5,0.01529
at ,5,0.01529
ert,5,0.01529
 be,5,0.01529
 de,5,0.01529
 mi,5,0.01529
"nt,",5,0.01529
n h,5,0.01529
 he,5,0.01529
e m,4,0.01223
ont,4,0.01223
ngh,4,0.01223
", D",4,0.01223
t i,4,0.01223
