POS,Nombre d'apparitions,Frequence d'apparition
n(sing),42,0.20388
adp(),17,0.08252
conj(coord),16,0.07767
"v(fin,pres,lex)",16,0.07767
adv(gener),14,0.06796
adj(),11,0.0534
art(def),11,0.0534
"v(participle,past)",10,0.04854
pron(poss),9,0.04369
"pron(pers,3,sing)",8,0.03883
"pron(pers,2,plu)",6,0.02913
conj(subord),6,0.02913
adv(neg),5,0.02427
v(infin),5,0.02427
"v(fin,pres,aux_cop)",5,0.02427
pron(rel),4,0.01942
n(plu),4,0.01942
v(imp),2,0.00971
pron(indef),2,0.00971
"pron(pers,1,plu)",2,0.00971
art(indef),2,0.00971
pron(dem),2,0.00971
"pron(pers,1,sing)",2,0.00971
art(def)+adp(),1,0.00485
conj(comp),1,0.00485
"pron(pers,2,sing)",1,0.00485
"pron(pers,3,plu)",1,0.00485
punc(quest),1,0.00485
