POS,Nombre d'apparitions,Frequence d'apparition
n(sing),45,0.13595
"v(fin,pres,aux_cop)",37,0.11178
adv(gener),25,0.07553
adp(),23,0.06949
"pron(pers,1,sing)",19,0.0574
pron(poss),19,0.0574
"v(participle,past)",19,0.0574
v(infin),18,0.05438
adj(),17,0.05136
n(plu),14,0.0423
n(prop),12,0.03625
adv(neg),8,0.02417
"pron(pers,3,sing)",8,0.02417
conj(coord),8,0.02417
adp()+art(def),7,0.02115
art(def),6,0.01813
"pron(pers,3,plu)",6,0.01813
"pron(pers,1,plu)",6,0.01813
art(indef),5,0.01511
"v(fin,past,aux_cop)",4,0.01208
adv(dem),4,0.01208
"pron(pers,3,sing)+adv(neg)",4,0.01208
"v(fin,past,lex)",3,0.00906
"pron(refl,1,plu)",2,0.00604
misc(),2,0.00604
pron(indef),1,0.00302
conj(subord),1,0.00302
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00302
conj(comp),1,0.00302
pronadv(dem),1,0.00302
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00302
num(indef),1,0.00302
pronadv(prep),1,0.00302
"pron(pers,2,plu)",1,0.00302
"v(fin,pres,lex)",1,0.00302
