POS,Nombre d'apparitions,Frequence d'apparition
n(sing),88,0.18723
"v(fin,pres,lex)",43,0.09149
v(infin),27,0.05745
adp(),26,0.05532
art(def),23,0.04894
adj(),23,0.04894
adv(gener),21,0.04468
conj(coord),18,0.0383
"v(fin,pres,aux_cop)",17,0.03617
adv(neg),16,0.03404
n(prop),16,0.03404
pron(poss),15,0.03191
"pron(pers,1,plu)",11,0.0234
n(plu),9,0.01915
pron(dem),8,0.01702
adv(dem),8,0.01702
v(imp),8,0.01702
"v(participle,past)",7,0.01489
conj(subord),7,0.01489
adp()+art(def),7,0.01489
"pron(pers,1,sing)",6,0.01277
num(indef),5,0.01064
art(indef),5,0.01064
"v(fin,past,aux_cop)",5,0.01064
"pron(pers,3,sing)",4,0.00851
"pron(pers,2,plu)",4,0.00851
pron(indef),4,0.00851
pron(rel),4,0.00851
interj(),3,0.00638
conj(comp),3,0.00638
"pron(pers,2,sing)",3,0.00638
"pron(pers,3,plu)",2,0.00426
pronadv(dem),2,0.00426
"pron(pers,2,plu)+pron(pers,3,sing)",2,0.00426
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.00426
pron(inter),2,0.00426
"pron(indef)+v(fin,pres,aux_cop)",1,0.00213
conj(comp)+pron(indef),1,0.00213
"pron(indef)+v(fin,pres,lex)",1,0.00213
conj(subord)+pron(indef),1,0.00213
"adv(neg)+v(fin,pres,lex)",1,0.00213
"pron(pers,3,sing)+interj()",1,0.00213
adv(inter),1,0.00213
"v(fin,past,lex)",1,0.00213
pronadv(prep),1,0.00213
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00213
"pron(pers,3,sing)+v(fin,pres,lex)",1,0.00213
conj(subord)+adv(gener),1,0.00213
pronadv(rel),1,0.00213
num(ord),1,0.00213
"pron(pers,3,sing)+pron(pers,1,plu)",1,0.00213
num(card),1,0.00213
