POS,Nombre d'apparitions,Frequence d'apparition
n(sing),46,0.184
"v(fin,pres,lex)",19,0.076
adv(gener),14,0.056
adp(),14,0.056
adj(),14,0.056
pron(poss),14,0.056
conj(coord),14,0.056
"v(fin,pres,aux_cop)",13,0.052
art(indef),11,0.044
"pron(pers,1,sing)",10,0.04
v(infin),8,0.032
conj(subord),7,0.028
"v(participle,past)",7,0.028
"pron(pers,3,sing)",6,0.024
adv(neg),5,0.02
adv(dem),5,0.02
n(plu),4,0.016
n(prop),4,0.016
"pron(pers,2,plu)",4,0.016
adv(inter),3,0.012
v(imp),3,0.012
art(def)+adp(),2,0.008
num(indef),2,0.008
art(def),2,0.008
"v(fin,past,aux_cop)",2,0.008
adv(resum),1,0.004
pron(inter),1,0.004
n(sing)+adp(),1,0.004
adv(indef),1,0.004
pron(rel),1,0.004
"pron(pers,3,sing)+interj()",1,0.004
v(prtcl),1,0.004
conj(comp),1,0.004
num(card),1,0.004
pronadv(dem),1,0.004
"pron(refl,2,sing)",1,0.004
punc(quest),1,0.004
interj(),1,0.004
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.004
"v(fin,pres,aux_cop)+pron(indef)",1,0.004
"pron(pers,3,sing)+conj(subord)",1,0.004
"pron(pers,2,sing)",1,0.004
