POS,Nombre d'apparitions,Frequence d'apparition
n(sing),47,0.17153
adp(),24,0.08759
adv(gener),24,0.08759
adj(),18,0.06569
pron(poss),16,0.05839
conj(coord),15,0.05474
"v(fin,pres,aux_cop)",12,0.0438
v(infin),10,0.0365
art(def),10,0.0365
n(plu),9,0.03285
"v(fin,pres,lex)",9,0.03285
conj(subord),9,0.03285
adv(neg),6,0.0219
"v(participle,past)",5,0.01825
num(indef),5,0.01825
"pron(pers,3,sing)",5,0.01825
"pron(pers,1,plu)",4,0.0146
adv(dem),4,0.0146
"pron(pers,1,sing)",4,0.0146
"v(fin,past,lex)",4,0.0146
n(prop),4,0.0146
pron(indef),4,0.0146
pron(dem),3,0.01095
interj(),3,0.01095
"pron(pers,3,plu)",3,0.01095
art(indef),3,0.01095
v(imp),3,0.01095
"pron(pers,2,plu)",2,0.0073
"v(fin,past,aux_cop)",1,0.00365
n(sing)+art(def),1,0.00365
pron(rel),1,0.00365
pronadv(dem),1,0.00365
"pron(pers,3,sing)+conj(subord)",1,0.00365
pron(inter),1,0.00365
num(card),1,0.00365
art(def)+adp(),1,0.00365
conj(neg),1,0.00365
