POS,Nombre d'apparitions,Frequence d'apparition
n(sing),28,0.10526
adp(),25,0.09398
adv(gener),20,0.07519
v(infin),18,0.06767
pron(poss),16,0.06015
conj(coord),15,0.05639
"pron(pers,3,sing)",13,0.04887
n(prop),11,0.04135
"v(fin,pres,lex)",10,0.03759
adj(),8,0.03008
adv(neg),8,0.03008
"pron(pers,3,plu)",8,0.03008
n(plu),7,0.02632
"v(fin,past,lex)",6,0.02256
"v(participle,past)",6,0.02256
"v(fin,pres,aux_cop)",5,0.0188
conj(subord),5,0.0188
adv(dem),5,0.0188
"pron(pers,1,sing)",5,0.0188
interj(),4,0.01504
"pron(pers,2,plu)",4,0.01504
pron(indef),4,0.01504
pron(inter),4,0.01504
pron(dem),4,0.01504
v(imp),3,0.01128
"v(fin,past,aux_cop)",3,0.01128
num(indef),3,0.01128
art(def),3,0.01128
pronadv(dem),3,0.01128
"pron(refl,1,sing)",2,0.00752
pronadv(prep),2,0.00752
art(def)+n(sing),1,0.00376
conj(comp),1,0.00376
"v(participle,pres)",1,0.00376
n(sing)+adp(),1,0.00376
"pron(refl,3,sing)",1,0.00376
"pron(pers,3,sing)+conj(subord)",1,0.00376
interj(latin),1,0.00376
"pron(pers,3,sing)+v(fin,past,lex)",1,0.00376
