POS,Nombre d'apparitions,Frequence d'apparition
n(sing),141,0.26404
adp(),67,0.12547
adv(gener),41,0.07678
conj(coord),31,0.05805
"v(fin,pres,lex)",28,0.05243
"pron(pers,3,sing)",25,0.04682
art(def),23,0.04307
art(indef),20,0.03745
"v(fin,pres,aux_cop)",18,0.03371
adj(),16,0.02996
n(prop),15,0.02809
pron(poss),13,0.02434
adv(neg),11,0.0206
interj(),11,0.0206
n(plu),10,0.01873
pron(indef),9,0.01685
v(infin),8,0.01498
"v(fin,past,lex)",5,0.00936
"v(participle,past)",5,0.00936
pron(dem),5,0.00936
num(indef),5,0.00936
pron(rel),4,0.00749
conj(subord),4,0.00749
adv(dem),3,0.00562
"pron(pers,1,sing)",3,0.00562
v(imp),2,0.00375
conj(comp),2,0.00375
"v(fin,past,aux_cop)",1,0.00187
pronadv(dem),1,0.00187
"conj(subord)+pron(pers,3,sing)",1,0.00187
"adv(neg)+v(fin,pres,lex)",1,0.00187
pronadv(rel),1,0.00187
art(def)+n(sing),1,0.00187
pron(rel)+pronadv(pers),1,0.00187
"v(fin,past,lex)+pron(pers,3,sing)",1,0.00187
adp()+art(def),1,0.00187
