POS,Nombre d'apparitions,Frequence d'apparition
n(sing),98,0.25521
"v(fin,pres,aux_cop)",39,0.10156
adp(),36,0.09375
v(infin),30,0.07812
adv(neg),24,0.0625
art(def),23,0.0599
"v(fin,pres,lex)",22,0.05729
adv(gener),14,0.03646
adj(),12,0.03125
conj(coord),11,0.02865
"pron(pers,3,sing)",10,0.02604
"pron(pers,3,plu)",8,0.02083
pron(poss),8,0.02083
pron(indef),7,0.01823
"v(participle,past)",7,0.01823
n(plu),5,0.01302
"v(fin,past,lex)",4,0.01042
n(prop),4,0.01042
"pron(pers,2,plu)",3,0.00781
"pron(pers,1,sing)",3,0.00781
pron(dem),2,0.00521
art(indef),2,0.00521
interj(),2,0.00521
v(imp),2,0.00521
n(sing)+adp(),1,0.0026
num(indef),1,0.0026
"pron(pers,3,sing)+adv(neg)",1,0.0026
pronadv(prep),1,0.0026
conj(subord),1,0.0026
pronadv(dem),1,0.0026
"conj(subord)+pron(pers,3,sing)",1,0.0026
misc(),1,0.0026
