POS,Nombre d'apparitions,Frequence d'apparition
n(sing),164,0.24296
adp(),71,0.10519
adj(),55,0.08148
"v(fin,pres,lex)",39,0.05778
adv(gener),31,0.04593
adv(neg),31,0.04593
conj(coord),26,0.03852
"pron(pers,1,plu)",25,0.03704
art(def),25,0.03704
pron(poss),23,0.03407
art(indef),20,0.02963
"v(fin,pres,aux_cop)",15,0.02222
v(infin),15,0.02222
num(indef),12,0.01778
n(plu),12,0.01778
art(def)+adp(),11,0.0163
adp()+art(def),10,0.01481
n(prop),9,0.01333
pron(indef),9,0.01333
pron(rel),9,0.01333
"v(fin,past,lex)",8,0.01185
"pron(pers,1,sing)",8,0.01185
"pron(pers,3,sing)",8,0.01185
"v(participle,past)",7,0.01037
v(imp),5,0.00741
pron(dem),3,0.00444
pronadv(rel),3,0.00444
conj(subord),2,0.00296
"pron(refl,3,plu)",2,0.00296
"pron(pers,3,plu)",2,0.00296
"v(fin,past,aux_cop)",2,0.00296
adv(dem),1,0.00148
conj(comp),1,0.00148
n(sing)+art(def),1,0.00148
"pron(refl,3,sing)",1,0.00148
v(prtcl),1,0.00148
art(def)+n(sing),1,0.00148
interj(),1,0.00148
"pron(refl,1,plu)",1,0.00148
num(card),1,0.00148
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00148
"pron(pers,2,plu)",1,0.00148
num(ord),1,0.00148
"pron(pers,3,sing)+adv(neg)",1,0.00148
