POS,Nombre d'apparitions,Frequence d'apparition
n(sing),73,0.16404
adp(),33,0.07416
v(infin),32,0.07191
adv(gener),30,0.06742
conj(coord),23,0.05169
adj(),21,0.04719
art(def),21,0.04719
pron(poss),19,0.0427
"v(fin,pres,lex)",18,0.04045
"v(fin,pres,aux_cop)",18,0.04045
n(prop),13,0.02921
n(plu),13,0.02921
"pron(pers,2,plu)",12,0.02697
interj(),8,0.01798
v(imp),8,0.01798
"pron(pers,2,sing)",7,0.01573
pron(dem),7,0.01573
"pron(pers,1,sing)",7,0.01573
adv(neg),6,0.01348
"v(participle,past)",6,0.01348
pron(rel),5,0.01124
"v(fin,past,aux_cop)",5,0.01124
"pron(pers,3,sing)",5,0.01124
adv(resum),5,0.01124
"pron(pers,3,plu)",5,0.01124
conj(subord),4,0.00899
punc(quest),4,0.00899
"v(fin,past,lex)",4,0.00899
art(indef),4,0.00899
"pron(refl,3,sing)",3,0.00674
art(def)+n(sing),3,0.00674
adv(inter),2,0.00449
conj(comp),2,0.00449
"pron(pers,1,plu)",2,0.00449
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.00449
"v(imp)+pron(pers,3,sing)",1,0.00225
num(card),1,0.00225
v(prtcl),1,0.00225
"pron(pers,3,sing)+pron(pers,3,sing)",1,0.00225
pronadv(dem),1,0.00225
num(indef),1,0.00225
"pron(refl,2,sing)",1,0.00225
art(def)+adj(),1,0.00225
"pron(pers,3,sing)+conj(subord)",1,0.00225
"pron(pers,3,sing)+conj(neg)",1,0.00225
pron(inter),1,0.00225
"v(fin,past,aux_cop)+pron(pers,3,sing)",1,0.00225
pron(indef),1,0.00225
adv(dem),1,0.00225
"v(infin,subs)",1,0.00225
