POS,Nombre d'apparitions,Frequence d'apparition
n(sing),68,0.15213
adp(),37,0.08277
"pron(pers,3,sing)",29,0.06488
adj(),28,0.06264
adv(gener),26,0.05817
"v(fin,past,lex)",23,0.05145
pron(poss),20,0.04474
n(prop),19,0.04251
v(infin),18,0.04027
conj(coord),17,0.03803
"v(fin,pres,aux_cop)",15,0.03356
"v(fin,past,aux_cop)",15,0.03356
art(def),13,0.02908
"v(participle,past)",12,0.02685
adv(neg),11,0.02461
pron(dem),10,0.02237
art(indef),9,0.02013
"v(fin,pres,lex)",9,0.02013
pron(indef),8,0.0179
conj(subord),7,0.01566
v(imp),6,0.01342
num(indef),6,0.01342
n(plu),6,0.01342
pron(rel),5,0.01119
adv(dem),3,0.00671
"pron(pers,2,plu)",3,0.00671
adv(resum),3,0.00671
pron(inter),3,0.00671
"pron(pers,1,sing)",2,0.00447
interj(),2,0.00447
num(card),2,0.00447
pronadv(prep),2,0.00447
"pron(pers,3,sing)+conj(subord)",1,0.00224
conj(comp),1,0.00224
pronadv(dem),1,0.00224
art(def)+n(sing),1,0.00224
misc(),1,0.00224
"pron(pers,3,plu)",1,0.00224
"pronadv(pers)+v(fin,past,aux_cop)",1,0.00224
n(plu)+num(card),1,0.00224
"pron(pers,2,sing)",1,0.00224
"pron(pers,3,sing)+adv(neg)",1,0.00224
