POS,Nombre d'apparitions,Frequence d'apparition
n(sing),62,0.24125
adp(),21,0.08171
art(def),19,0.07393
adv(gener),14,0.05447
conj(subord),12,0.04669
"pron(pers,3,sing)",12,0.04669
"v(fin,pres,aux_cop)",11,0.0428
v(infin),11,0.0428
adj(),11,0.0428
n(prop),10,0.03891
pron(poss),9,0.03502
"v(fin,pres,lex)",9,0.03502
conj(coord),9,0.03502
adv(dem),7,0.02724
art(indef),7,0.02724
"pron(pers,1,plu)",5,0.01946
adv(neg),4,0.01556
pron(indef),3,0.01167
pron(dem),3,0.01167
n(plu),3,0.01167
"v(fin,past,lex)",2,0.00778
"pron(pers,1,sing)",2,0.00778
"pron(pers,2,plu)",2,0.00778
pron(rel),2,0.00778
"v(fin,past,aux_cop)",1,0.00389
"pron(pers,3,sing)+interj()",1,0.00389
art(def)+n(plu),1,0.00389
"v(participle,past)",1,0.00389
v(imp),1,0.00389
"pron(pers,3,plu)",1,0.00389
n(sing)+adp(),1,0.00389
