POS,Nombre d'apparitions,Frequence d'apparition
n(sing),30,0.21277
adp(),15,0.10638
conj(coord),10,0.07092
art(def),9,0.06383
art(indef),8,0.05674
n(prop),7,0.04965
adv(gener),6,0.04255
pron(poss),6,0.04255
adj(),6,0.04255
"v(fin,past,lex)",6,0.04255
"pron(pers,3,sing)",5,0.03546
v(infin),5,0.03546
"v(participle,past)",5,0.03546
"v(fin,pres,aux_cop)",3,0.02128
"v(fin,past,aux_cop)",3,0.02128
"pron(pers,3,plu)",2,0.01418
n(sing)+adp(),2,0.01418
num(indef),2,0.01418
adv(neg),2,0.01418
v(prtcl),1,0.00709
"v(fin,pres,lex)",1,0.00709
adv(resum),1,0.00709
pronadv(rel),1,0.00709
conj(subord),1,0.00709
adv(indef),1,0.00709
adp()+art(def)+n(sing),1,0.00709
"v(fin,past,aux_cop)+pron(pers,3,sing)",1,0.00709
n(plu),1,0.00709
