POS,Nombre d'apparitions,Frequence d'apparition
n(sing),48,0.21918
adp(),18,0.08219
adj(),13,0.05936
conj(coord),12,0.05479
"v(fin,pres,lex)",12,0.05479
pron(poss),11,0.05023
"pron(pers,1,plu)",10,0.04566
"v(fin,pres,aux_cop)",10,0.04566
interj(),10,0.04566
v(infin),8,0.03653
art(indef),7,0.03196
adv(gener),6,0.0274
"v(participle,past)",6,0.0274
n(prop),6,0.0274
"pron(pers,1,sing)",5,0.02283
adv(neg),4,0.01826
art(def),4,0.01826
"pron(pers,3,sing)",4,0.01826
pron(rel),4,0.01826
adv(dem),3,0.0137
n(plu),3,0.0137
v(imp),3,0.0137
conj(subord),3,0.0137
misc(),3,0.0137
pronadv(dem),1,0.00457
"pron(pers,2,sing)",1,0.00457
"pron(pers,2,plu)",1,0.00457
"v(infin)+pron(pers,3,sing)",1,0.00457
pron(dem),1,0.00457
"pronadv(prep)+v(fin,pres,lex)",1,0.00457
