POS,Nombre d'apparitions,Frequence d'apparition
n(sing),102,0.14069
adj(),57,0.07862
adp(),55,0.07586
"v(fin,pres,aux_cop)",54,0.07448
"v(fin,pres,lex)",37,0.05103
adv(gener),36,0.04966
conj(coord),32,0.04414
n(plu),31,0.04276
art(def),31,0.04276
v(infin),27,0.03724
pron(poss),26,0.03586
"v(participle,past)",24,0.0331
n(prop),20,0.02759
"pron(pers,3,sing)",18,0.02483
adv(dem),16,0.02207
num(indef),15,0.02069
pron(rel),13,0.01793
adv(neg),11,0.01517
conj(subord),11,0.01517
pron(indef),11,0.01517
"pron(pers,3,plu)",9,0.01241
conj(comp),9,0.01241
"pron(pers,2,sing)",7,0.00966
num(card),6,0.00828
"pron(pers,2,plu)",5,0.0069
adv(resum),5,0.0069
art(indef),4,0.00552
pronadv(dem),4,0.00552
pronadv(rel),4,0.00552
art(def)+n(sing),3,0.00414
"pron(pers,1,sing)",3,0.00414
adv(inter),3,0.00414
v(imp),3,0.00414
misc(),3,0.00414
"v(fin,past,lex)",3,0.00414
pron(dem),2,0.00276
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.00276
"pron(rel)+pron(pers,3,sing)",2,0.00276
adp()+art(def),2,0.00276
"pron(refl,2,sing)",2,0.00276
"pron(refl,3,sing)",2,0.00276
pronadv(prep),2,0.00276
"v(fin,pres,aux_cop)+pron(pers,3,sing)",2,0.00276
"v(fin,past,aux_cop)",2,0.00276
interj(),1,0.00138
"conj(comp)+pron(pers,3,sing)",1,0.00138
adp()+adj(),1,0.00138
punc(quest),1,0.00138
"conj(subord)+pron(pers,3,sing)",1,0.00138
"v(fin,pres,aux_cop)+pron(pers,1,plu)",1,0.00138
art(def)+adp(),1,0.00138
adv(rel),1,0.00138
adv(),1,0.00138
