POS,Nombre d'apparitions,Frequence d'apparition
n(sing),67,0.26378
conj(coord),24,0.09449
adp(),16,0.06299
adv(gener),15,0.05906
"v(fin,pres,lex)",14,0.05512
v(infin),14,0.05512
adj(),12,0.04724
art(def),9,0.03543
pron(poss),9,0.03543
n(prop),7,0.02756
art(indef),7,0.02756
pron(dem),5,0.01969
adv(neg),5,0.01969
interj(),4,0.01575
v(imp),4,0.01575
n(plu),4,0.01575
pron(indef),4,0.01575
"v(participle,past)",3,0.01181
"pron(pers,1,sing)",3,0.01181
pron(rel),3,0.01181
"v(fin,past,aux_cop)",2,0.00787
adp()+art(def),2,0.00787
conj(subord),2,0.00787
conj(comp),2,0.00787
misc(),2,0.00787
num(indef),2,0.00787
"v(fin,past,lex)",2,0.00787
"v(fin,pres,aux_cop)",2,0.00787
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.00787
adv(dem),1,0.00394
adv(resum),1,0.00394
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00394
"v(fin,past,lex)+pron(pers,3,sing)",1,0.00394
v(prtcl),1,0.00394
pronadv(dem),1,0.00394
"pron(pers,3,sing)",1,0.00394
