POS,Nombre d'apparitions,Frequence d'apparition
n(sing),87,0.21168
adp(),41,0.09976
conj(coord),29,0.07056
adv(gener),22,0.05353
adj(),21,0.05109
"v(fin,pres,lex)",18,0.0438
n(prop),17,0.04136
pron(dem),15,0.0365
"v(fin,pres,aux_cop)",15,0.0365
v(infin),14,0.03406
pron(poss),12,0.0292
art(def),12,0.0292
adv(dem),11,0.02676
art(indef),11,0.02676
n(plu),11,0.02676
adv(neg),9,0.0219
"v(participle,past)",8,0.01946
pron(rel),8,0.01946
"pron(pers,3,sing)",6,0.0146
pron(indef),5,0.01217
num(indef),4,0.00973
"pron(pers,1,sing)",4,0.00973
interj(),4,0.00973
"v(fin,past,aux_cop)",3,0.0073
"v(fin,past,lex)",3,0.0073
conj(subord),3,0.0073
pronadv(prep),2,0.00487
conj(comp),2,0.00487
"pron(pers,3,plu)",2,0.00487
adv(resum),2,0.00487
v(imp),1,0.00243
punc(quest),1,0.00243
"pron(pers,2,sing)",1,0.00243
"pron(refl,3,sing)",1,0.00243
art(def)+n(sing),1,0.00243
"pron(pers,2,plu)",1,0.00243
pronadv(dem),1,0.00243
misc(),1,0.00243
conj(alse),1,0.00243
adp()+art(def),1,0.00243
