POS,Nombre d'apparitions,Frequence d'apparition
n(sing),24,0.16107
v(infin),17,0.11409
adp(),10,0.06711
"v(fin,pres,aux_cop)",9,0.0604
pron(poss),8,0.05369
conj(coord),8,0.05369
v(imp),7,0.04698
"pron(pers,3,sing)",7,0.04698
"pron(pers,2,sing)",6,0.04027
"v(fin,pres,lex)",6,0.04027
adv(gener),5,0.03356
adv(neg),5,0.03356
"pron(pers,3,sing)+v(fin,pres,aux_cop)",4,0.02685
adj(),4,0.02685
art(def),3,0.02013
conj(subord),3,0.02013
num(indef),3,0.02013
"pron(pers,2,plu)",3,0.02013
"v(fin,past,aux_cop)",2,0.01342
"v(participle,past)",2,0.01342
adv(resum),2,0.01342
n(plu),1,0.00671
"pron(refl,2,sing)",1,0.00671
misc(),1,0.00671
interj(),1,0.00671
"pron(pers,1,sing)",1,0.00671
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00671
art(indef),1,0.00671
pron(rel),1,0.00671
pron(indef),1,0.00671
punc(quest),1,0.00671
v(prtcl),1,0.00671
