POS,Nombre d'apparitions,Frequence d'apparition
n(sing),65,0.209
adp(),28,0.09003
"v(fin,pres,lex)",18,0.05788
"v(fin,pres,aux_cop)",17,0.05466
adj(),17,0.05466
art(def),16,0.05145
v(infin),15,0.04823
"v(participle,past)",15,0.04823
pron(poss),14,0.04502
"pron(pers,2,sing)",14,0.04502
adv(gener),9,0.02894
conj(coord),9,0.02894
n(prop),9,0.02894
"pron(pers,2,plu)",8,0.02572
conj(subord),8,0.02572
adv(neg),8,0.02572
n(plu),8,0.02572
art(indef),5,0.01608
"pron(pers,3,sing)",5,0.01608
v(imp),3,0.00965
adv(inter),2,0.00643
num(indef),2,0.00643
adv(dem),2,0.00643
interj(),2,0.00643
"v(fin,past,aux_cop)",2,0.00643
"v(fin,past,lex)",1,0.00322
punc(quest),1,0.00322
adp()+art(def),1,0.00322
"pron(pers,3,sing)+v(fin,pres,lex)",1,0.00322
"pron(pers,3,sing)+conj(coord)",1,0.00322
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00322
pronadv(rel),1,0.00322
"adv(neg)+v(fin,pres,lex)",1,0.00322
art(def)+n(sing),1,0.00322
"pron(pers,1,sing)",1,0.00322
