POS,Nombre d'apparitions,Frequence d'apparition
n(sing),65,0.15439
"v(fin,pres,lex)",36,0.08551
"pron(pers,1,sing)",31,0.07363
adv(gener),28,0.06651
art(indef),27,0.06413
adj(),24,0.05701
adp(),20,0.04751
conj(coord),18,0.04276
"v(fin,pres,aux_cop)",16,0.038
v(infin),15,0.03563
adv(dem),13,0.03088
"pron(pers,3,sing)",13,0.03088
pron(indef),10,0.02375
adv(neg),9,0.02138
n(plu),9,0.02138
pron(poss),8,0.019
"v(fin,past,lex)",8,0.019
pron(dem),6,0.01425
art(def),5,0.01188
conj(subord),5,0.01188
"v(participle,past)",5,0.01188
num(indef),5,0.01188
adv(resum),4,0.0095
"v(fin,past,aux_cop)",4,0.0095
conj(comp),3,0.00713
n(prop),3,0.00713
interj(),3,0.00713
pron(rel),2,0.00475
adp()+art(def),2,0.00475
art(def)+adp(),2,0.00475
"pron(pers,2,sing)",2,0.00475
"v(fin,pres,lex)+pron(pers,3,plu)",2,0.00475
v(imp),2,0.00475
"pron(pers,1,plu)",2,0.00475
"v(fin,pres,aux_cop)+pron(pers,3,plu)",1,0.00238
pronadv(dem),1,0.00238
pron(rel)+pronadv(pers),1,0.00238
art(def)+n(sing),1,0.00238
"pron(pers,1,sing)+pron(pers,3,sing)",1,0.00238
art(def)+adj(),1,0.00238
v(infin)+adp(),1,0.00238
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00238
"pron(pers,3,plu)",1,0.00238
v(prtcl),1,0.00238
"v(fin,past,lex)+pron(pers,3,sing)",1,0.00238
"pronadv(pers)+v(fin,pres,lex)",1,0.00238
"pron(pers,3,sing)+adv(neg)+v(fin,pres,aux_cop)",1,0.00238
pronadv(prep),1,0.00238
