POS,Nombre d'apparitions,Frequence d'apparition
n(sing),54,0.18121
adp(),26,0.08725
adj(),19,0.06376
"v(fin,pres,aux_cop)",18,0.0604
v(infin),18,0.0604
adv(gener),17,0.05705
conj(coord),15,0.05034
"v(fin,pres,lex)",14,0.04698
pron(poss),14,0.04698
"pron(pers,1,sing)",12,0.04027
"pron(pers,2,plu)",9,0.0302
n(prop),8,0.02685
interj(),8,0.02685
n(plu),7,0.02349
pron(dem),7,0.02349
adv(neg),6,0.02013
art(def),6,0.02013
"v(participle,past)",5,0.01678
"pron(pers,1,plu)",5,0.01678
art(indef),4,0.01342
"pron(pers,3,sing)",4,0.01342
adv(dem),4,0.01342
num(indef),2,0.00671
v(imp),2,0.00671
misc(),2,0.00671
pron(indef),2,0.00671
"pron(refl,2,sing)",1,0.00336
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00336
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00336
pron(dem)+adp(),1,0.00336
"v(fin,past,aux_cop)",1,0.00336
"pron(pers,3,sing)+conj(subord)",1,0.00336
conj(subord),1,0.00336
"pron(pers,2,sing)",1,0.00336
art(def)+adp(),1,0.00336
pron(rel),1,0.00336
