POS,Nombre d'apparitions,Frequence d'apparition
n(sing),85,0.18162
"pron(pers,1,sing)",34,0.07265
conj(coord),33,0.07051
adv(gener),28,0.05983
adp(),27,0.05769
v(infin),25,0.05342
"v(fin,pres,aux_cop)",22,0.04701
pron(poss),21,0.04487
adj(),19,0.0406
"pron(pers,2,plu)",17,0.03632
"v(fin,pres,lex)",14,0.02991
art(indef),14,0.02991
adv(neg),12,0.02564
n(plu),11,0.0235
n(prop),10,0.02137
interj(),9,0.01923
"pron(pers,3,sing)",9,0.01923
"v(participle,past)",8,0.01709
num(indef),7,0.01496
"v(fin,past,aux_cop)",6,0.01282
v(imp),6,0.01282
conj(subord),6,0.01282
adv(dem),6,0.01282
misc(),5,0.01068
pron(dem),5,0.01068
art(def),5,0.01068
num(card),4,0.00855
"v(fin,past,lex)",3,0.00641
adv(resum),3,0.00641
pron(inter),2,0.00427
pron(rel),2,0.00427
adp()+art(def),2,0.00427
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00214
"pron(pers,2,sing)",1,0.00214
conj(comp),1,0.00214
"pron(pers,3,plu)+v(fin,pres,aux_cop)",1,0.00214
pronadv(rel),1,0.00214
"pron(poss,2,sing)",1,0.00214
n(sing)+adp(),1,0.00214
adv(indef),1,0.00214
