POS,Nombre d'apparitions,Frequence d'apparition
n(sing),28,0.175
adp(),20,0.125
adv(gener),12,0.075
n(prop),10,0.0625
"v(fin,pres,lex)",9,0.05625
pron(poss),8,0.05
adj(),7,0.04375
"pron(pers,1,sing)",5,0.03125
conj(coord),5,0.03125
"v(fin,past,lex)",4,0.025
adv(neg),4,0.025
"v(participle,past)",4,0.025
art(indef),4,0.025
art(def),3,0.01875
v(infin),3,0.01875
v(imp),3,0.01875
conj(subord),3,0.01875
"pron(pers,2,plu)",3,0.01875
n(plu),2,0.0125
num(indef),2,0.0125
pron(dem),2,0.0125
pron(indef),2,0.0125
misc(),2,0.0125
num(card),2,0.0125
"v(fin,pres,aux_cop)",2,0.0125
"v(participle,pres)",1,0.00625
adv(indef),1,0.00625
pron(rel),1,0.00625
interj(),1,0.00625
"pron(pers,3,plu)",1,0.00625
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00625
conj(comp),1,0.00625
adp()+v(infin),1,0.00625
"pron(refl,3,sing)",1,0.00625
"pron(pers,3,sing)",1,0.00625
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00625
