POS,Nombre d'apparitions,Frequence d'apparition
n(sing),76,0.18313
adp(),29,0.06988
adv(gener),28,0.06747
adj(),24,0.05783
"v(fin,pres,aux_cop)",20,0.04819
conj(coord),20,0.04819
art(def),19,0.04578
v(infin),18,0.04337
"v(fin,pres,lex)",15,0.03614
v(imp),15,0.03614
n(plu),14,0.03373
pron(poss),12,0.02892
"v(participle,past)",11,0.02651
art(indef),10,0.0241
adv(dem),9,0.02169
adv(neg),9,0.02169
"pron(pers,1,plu)",9,0.02169
"pron(pers,2,sing)",9,0.02169
punc(quest),8,0.01928
interj(),5,0.01205
conj(subord),5,0.01205
pron(dem),5,0.01205
num(indef),4,0.00964
"v(fin,past,aux_cop)",4,0.00964
n(prop),4,0.00964
"pron(pers,2,plu)",3,0.00723
pronadv(dem),3,0.00723
adp()+art(def),2,0.00482
pron(rel),2,0.00482
pronadv(prep),2,0.00482
adv(),2,0.00482
adv(resum),2,0.00482
pron(indef),2,0.00482
"pron(pers,1,sing)",2,0.00482
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.00482
"v(fin,past,lex)",1,0.00241
"pron(refl,2,sing)",1,0.00241
art(def)+n(sing),1,0.00241
v(prtcl),1,0.00241
"pron(pers,3,plu)",1,0.00241
art(def)+adp(),1,0.00241
conj(comp),1,0.00241
misc(),1,0.00241
"pron(refl,3,sing)",1,0.00241
pron(inter),1,0.00241
"pron(pers,3,sing)",1,0.00241
