POS,Nombre d'apparitions,Frequence d'apparition
n(sing),30,0.17647
adv(gener),12,0.07059
adp(),12,0.07059
"pron(pers,1,sing)",11,0.06471
pron(poss),11,0.06471
"v(fin,pres,lex)",8,0.04706
adv(neg),8,0.04706
v(infin),7,0.04118
"pron(pers,3,sing)",7,0.04118
art(indef),5,0.02941
"pron(pers,2,plu)",5,0.02941
interj(),5,0.02941
conj(coord),4,0.02353
conj(subord),4,0.02353
"v(fin,past,lex)",4,0.02353
n(prop),3,0.01765
adv(dem),3,0.01765
adj(),3,0.01765
"v(fin,pres,aux_cop)",3,0.01765
pron(indef),2,0.01176
"pron(pers,3,plu)",2,0.01176
art(def),2,0.01176
"v(participle,past)",2,0.01176
v(imp),2,0.01176
"pron(pers,2,sing)",1,0.00588
"v(fin,pres,aux_cop)+pron(pers,3,plu)",1,0.00588
num(card),1,0.00588
pronadv(rel),1,0.00588
"pron(pers,1,sing)+adv(neg)",1,0.00588
"pron(pers,2,sing)+pron(pers,3,sing)",1,0.00588
adv(inter),1,0.00588
"v(fin,past,aux_cop)",1,0.00588
pronadv(prep),1,0.00588
pronadv(pers),1,0.00588
art(def)+n(sing),1,0.00588
adv(resum),1,0.00588
"v(fin,past,aux_cop)+pron(pers,3,sing)",1,0.00588
pron(inter),1,0.00588
n(plu),1,0.00588
