POS,Nombre d'apparitions,Frequence d'apparition
n(sing),29,0.17791
adp(),16,0.09816
adj(),13,0.07975
"v(fin,pres,aux_cop)",11,0.06748
art(def),10,0.06135
n(prop),9,0.05521
"v(participle,past)",9,0.05521
"pron(pers,1,plu)",8,0.04908
"v(fin,pres,lex)",8,0.04908
conj(coord),7,0.04294
pron(poss),7,0.04294
adv(gener),5,0.03067
art(indef),4,0.02454
"pron(pers,2,plu)",4,0.02454
n(plu),4,0.02454
conj(subord),2,0.01227
v(infin),2,0.01227
pron(rel),2,0.01227
num(ord),1,0.00613
pronadv(prep),1,0.00613
pron(indef),1,0.00613
n(prop)+n(sing),1,0.00613
n(sing)+adp(),1,0.00613
num(indef),1,0.00613
conj(comp),1,0.00613
num(card),1,0.00613
adv(neg),1,0.00613
misc(),1,0.00613
"pron(pers,1,sing)",1,0.00613
"pron(pers,3,sing)",1,0.00613
adp()+art(def),1,0.00613
