POS,Nombre d'apparitions,Frequence d'apparition
n(sing),34,0.20118
adj(),16,0.09467
pron(poss),15,0.08876
v(infin),13,0.07692
conj(coord),12,0.07101
adp(),10,0.05917
"v(fin,pres,lex)",8,0.04734
adv(gener),7,0.04142
adv(neg),6,0.0355
"pron(pers,2,plu)",6,0.0355
"pron(pers,1,sing)",6,0.0355
"v(fin,pres,aux_cop)",5,0.02959
n(prop),4,0.02367
n(plu),4,0.02367
conj(subord),3,0.01775
interj(),3,0.01775
pron(indef),2,0.01183
art(indef),2,0.01183
punc(quest),2,0.01183
pron(rel),2,0.01183
"v(participle,past)",2,0.01183
"v(fin,past,lex)",1,0.00592
"pron(rel)+pron(pers,3,sing)",1,0.00592
"pron(pers,3,sing)",1,0.00592
adv(dem),1,0.00592
"pron(pers,2,sing)",1,0.00592
"pron(poss,2,sing)",1,0.00592
pron(dem),1,0.00592
