POS,Nombre d'apparitions,Frequence d'apparition
n(sing),45,0.21845
conj(coord),18,0.08738
"v(fin,pres,lex)",17,0.08252
adp(),16,0.07767
art(def),14,0.06796
adv(gener),12,0.05825
adj(),12,0.05825
pron(poss),9,0.04369
"pron(pers,3,sing)",7,0.03398
v(infin),7,0.03398
"v(participle,past)",5,0.02427
"v(fin,pres,aux_cop)",5,0.02427
adv(neg),5,0.02427
"pron(pers,2,plu)",5,0.02427
pron(indef),4,0.01942
conj(subord),4,0.01942
"pron(pers,1,sing)",3,0.01456
n(plu),3,0.01456
art(indef),2,0.00971
"pron(pers,2,sing)",2,0.00971
conj(comp),1,0.00485
"pron(pers,3,plu)",1,0.00485
num(card),1,0.00485
pron(rel),1,0.00485
"conj(subord)+pron(pers,3,plu)",1,0.00485
"pron(pers,1,plu)",1,0.00485
v(imp),1,0.00485
punc(quest),1,0.00485
interj(),1,0.00485
pronadv(rel),1,0.00485
pron(dem),1,0.00485
