POS,Nombre d'apparitions,Frequence d'apparition
n(sing),70,0.21407
adp(),23,0.07034
adj(),22,0.06728
art(def),20,0.06116
"v(fin,pres,lex)",20,0.06116
conj(coord),17,0.05199
adv(gener),16,0.04893
"v(fin,pres,aux_cop)",15,0.04587
"v(participle,past)",14,0.04281
n(prop),14,0.04281
pron(poss),12,0.0367
art(indef),11,0.03364
"pron(pers,1,sing)",9,0.02752
v(infin),9,0.02752
n(plu),8,0.02446
"pron(pers,2,plu)",5,0.01529
misc(),4,0.01223
adv(neg),4,0.01223
interj(),4,0.01223
pron(rel),4,0.01223
v(imp),3,0.00917
conj(subord),2,0.00612
"pron(pers,2,sing)",2,0.00612
"pron(pers,1,plu)",2,0.00612
pron(inter),2,0.00612
"pron(pers,3,sing)",2,0.00612
conj(comp),2,0.00612
pron(dem),1,0.00306
pron(indef),1,0.00306
num(ord),1,0.00306
"v(fin,past,lex)",1,0.00306
"pron(pers,2,plu)+pron(pers,3,sing)",1,0.00306
adv(dem),1,0.00306
pron(indef)+adv(neg),1,0.00306
num(card),1,0.00306
art(def)+adp(),1,0.00306
"v(fin,past,aux_cop)",1,0.00306
"pron(pers,3,sing)+adv(neg)",1,0.00306
