POS,Nombre d'apparitions,Frequence d'apparition
n(sing),62,0.18023
adp(),40,0.11628
v(infin),26,0.07558
art(def),23,0.06686
conj(coord),22,0.06395
adv(gener),20,0.05814
"v(fin,pres,lex)",15,0.0436
"v(fin,pres,aux_cop)",14,0.0407
adj(),13,0.03779
n(plu),11,0.03198
n(prop),9,0.02616
pron(poss),9,0.02616
art(indef),8,0.02326
adv(neg),7,0.02035
"v(participle,past)",6,0.01744
"pron(pers,3,sing)",4,0.01163
conj(subord),4,0.01163
"pron(pers,1,sing)",3,0.00872
adv(dem),3,0.00872
pron(inter),3,0.00872
"pron(pers,2,plu)",3,0.00872
num(indef),3,0.00872
v(imp),3,0.00872
interj(),3,0.00872
pron(dem),2,0.00581
pron(rel),2,0.00581
num(card),2,0.00581
"v(fin,past,lex)",2,0.00581
"pron(pers,1,plu)",2,0.00581
"pron(pers,3,sing)+v(fin,pres,lex)",2,0.00581
misc(),2,0.00581
pron(indef),2,0.00581
art(def)+n(sing),2,0.00581
pronadv(inter),1,0.00291
"pron(pers,2,sing)+v(fin,past,lex)",1,0.00291
"v(fin,past,aux_cop)",1,0.00291
art(def)+num(rod),1,0.00291
adv(indef),1,0.00291
"pron(pers,3,plu)",1,0.00291
n(sing)+adp(),1,0.00291
pronadv(rel),1,0.00291
adv(resum),1,0.00291
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00291
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00291
conj(comp),1,0.00291
