POS,Nombre d'apparitions,Frequence d'apparition
n(sing),28,0.16
adp(),13,0.07429
adv(gener),11,0.06286
conj(coord),10,0.05714
"v(fin,pres,aux_cop)",10,0.05714
v(infin),9,0.05143
art(def),8,0.04571
n(prop),8,0.04571
"v(participle,past)",8,0.04571
"pron(pers,3,sing)",7,0.04
pron(poss),7,0.04
pron(indef),6,0.03429
adv(neg),6,0.03429
"v(fin,pres,lex)",5,0.02857
art(indef),5,0.02857
adj(),4,0.02286
conj(subord),4,0.02286
pron(rel),3,0.01714
v(imp),3,0.01714
num(indef),2,0.01143
"v(fin,past,aux_cop)",2,0.01143
pron(dem),2,0.01143
pron(inter),1,0.00571
adv(dem),1,0.00571
punc(quest),1,0.00571
"pronadv(pers)+v(fin,past,aux_cop)",1,0.00571
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00571
"v(participle,pres)",1,0.00571
art(def)+adj(),1,0.00571
pronadv(dem),1,0.00571
"pron(pers,2,plu)",1,0.00571
adv(resum),1,0.00571
interj(),1,0.00571
n(plu),1,0.00571
"v(fin,past,lex)",1,0.00571
v(prtcl),1,0.00571
