POS,Nombre d'apparitions,Frequence d'apparition
n(sing),23,0.16312
adv(gener),14,0.09929
adp(),12,0.08511
"v(fin,pres,lex)",12,0.08511
"pron(pers,1,sing)",10,0.07092
"pron(pers,2,plu)",9,0.06383
art(def),8,0.05674
pron(poss),7,0.04965
conj(coord),6,0.04255
"v(fin,pres,aux_cop)",5,0.03546
n(prop),5,0.03546
interj(),4,0.02837
adv(neg),4,0.02837
"v(fin,past,lex)",3,0.02128
adj(),3,0.02128
n(plu),3,0.02128
pron(indef),3,0.02128
v(infin),2,0.01418
"v(participle,past)",2,0.01418
misc(),1,0.00709
pronadv(dem),1,0.00709
pron(rel),1,0.00709
conj(comp),1,0.00709
v(imp),1,0.00709
"pron(pers,3,sing)",1,0.00709
