POS,Nombre d'apparitions,Frequence d'apparition
n(sing),82,0.25625
"v(fin,pres,lex)",26,0.08125
adj(),23,0.07187
conj(coord),18,0.05625
adv(gener),16,0.05
adp(),14,0.04375
pron(indef),13,0.04062
art(def),13,0.04062
"pron(pers,3,sing)",11,0.03438
conj(subord),11,0.03438
art(indef),10,0.03125
interj(),10,0.03125
"v(fin,pres,aux_cop)",9,0.02812
v(infin),8,0.025
pron(poss),7,0.02188
n(prop),7,0.02188
v(imp),6,0.01875
"v(participle,past)",5,0.01562
pron(dem),4,0.0125
num(indef),4,0.0125
conj(comp),4,0.0125
"pron(pers,1,plu)",4,0.0125
adv(neg),3,0.00938
adv(dem),2,0.00625
"v(fin,past,aux_cop)",2,0.00625
pron(rel),2,0.00625
"pron(refl,3,sing)",1,0.00312
adv(resum),1,0.00312
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00312
"pron(pers,2,sing)",1,0.00312
"v(fin,past,lex)",1,0.00312
n(plu),1,0.00312
