POS,Nombre d'apparitions,Frequence d'apparition
n(sing),36,0.144
"v(fin,pres,lex)",21,0.084
adp(),18,0.072
adv(gener),14,0.056
"v(fin,pres,aux_cop)",14,0.056
adv(neg),13,0.052
v(infin),12,0.048
pron(poss),12,0.048
"pron(pers,3,sing)",12,0.048
conj(coord),11,0.044
adj(),8,0.032
pron(dem),7,0.028
pron(indef),7,0.028
art(def),7,0.028
"v(participle,past)",7,0.028
conj(subord),6,0.024
n(prop),6,0.024
pron(rel),5,0.02
"pron(pers,1,sing)",5,0.02
n(plu),4,0.016
num(indef),3,0.012
v(imp),3,0.012
"v(fin,past,lex)",3,0.012
interj(),2,0.008
art(indef),2,0.008
"pron(pers,2,plu)",2,0.008
"v(fin,past,aux_cop)",2,0.008
"pron(pers,3,plu)",1,0.004
adp()+art(def),1,0.004
n(sing)+adp(),1,0.004
adv(inter),1,0.004
adv(dem),1,0.004
v(prtcl),1,0.004
pronadv(dem),1,0.004
"pron(pers,2,sing)",1,0.004
