POS,Nombre d'apparitions,Frequence d'apparition
n(sing),102,0.17832
pron(poss),51,0.08916
conj(coord),45,0.07867
"v(fin,pres,lex)",45,0.07867
"pron(pers,2,sing)",38,0.06643
adp(),36,0.06294
"v(fin,pres,aux_cop)",30,0.05245
n(plu),21,0.03671
v(infin),21,0.03671
adv(gener),21,0.03671
"v(participle,past)",18,0.03147
v(imp),17,0.02972
"pron(pers,2,plu)",17,0.02972
adj(),17,0.02972
art(def),14,0.02448
"pron(pers,1,sing)",10,0.01748
punc(quest),8,0.01399
adv(neg),8,0.01399
num(indef),6,0.01049
n(prop),5,0.00874
interj(),5,0.00874
art(indef),4,0.00699
pron(dem),4,0.00699
v(prtcl),3,0.00524
"v(fin,past,lex)",3,0.00524
conj(subord),3,0.00524
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.0035
"pron(pers,3,sing)",2,0.0035
num(card),2,0.0035
pron(indef),2,0.0035
misc(),2,0.0035
pronadv(rel),1,0.00175
adv(inter),1,0.00175
conj(comp),1,0.00175
art(def)+n(sing),1,0.00175
pron(rel),1,0.00175
pron(inter),1,0.00175
pronadv(dem),1,0.00175
"pron(pers,1,plu)",1,0.00175
adv(dem),1,0.00175
n(prop)+n(sing),1,0.00175
