POS,Nombre d'apparitions,Frequence d'apparition
n(sing),70,0.17199
adv(gener),28,0.0688
conj(coord),28,0.0688
adp(),27,0.06634
n(prop),26,0.06388
"v(fin,pres,lex)",24,0.05897
adj(),23,0.05651
"pron(pers,1,sing)",16,0.03931
interj(),15,0.03686
art(def),13,0.03194
"v(fin,pres,aux_cop)",13,0.03194
pron(poss),12,0.02948
art(indef),10,0.02457
v(infin),10,0.02457
conj(subord),9,0.02211
"pron(pers,3,sing)",8,0.01966
adv(neg),7,0.0172
"pron(pers,2,plu)",6,0.01474
"v(participle,past)",6,0.01474
pron(rel),5,0.01229
v(imp),4,0.00983
adv(dem),4,0.00983
pron(dem),4,0.00983
adv(resum),4,0.00983
"pron(pers,3,sing)+v(fin,pres,aux_cop)",3,0.00737
n(plu),3,0.00737
conj(comp),3,0.00737
pron(inter),2,0.00491
"v(fin,past,aux_cop)",2,0.00491
pronadv(rel),2,0.00491
"v(fin,pres,aux_cop)+pron(pers,3,sing)",2,0.00491
num(indef),2,0.00491
"v(fin,past,lex)",2,0.00491
misc(),2,0.00491
num(ord),1,0.00246
adv(indef),1,0.00246
"pron(pers,3,plu)+pron(pers,3,sing)",1,0.00246
adp()+art(def),1,0.00246
"pron(pers,3,plu)",1,0.00246
punc(quest),1,0.00246
pron(indef),1,0.00246
"pron(pers,2,plu)+pron(pers,3,sing)+v(fin,pres,lex)",1,0.00246
"pron(pers,2,sing)",1,0.00246
adv(inter),1,0.00246
pronadv(dem),1,0.00246
pronadv(prep),1,0.00246
