POS,Nombre d'apparitions,Frequence d'apparition
n(sing),46,0.15132
"v(fin,pres,lex)",26,0.08553
adv(gener),23,0.07566
adj(),20,0.06579
conj(coord),19,0.0625
adp(),18,0.05921
"v(fin,pres,aux_cop)",12,0.03947
art(def),11,0.03618
"v(participle,past)",10,0.03289
"pron(pers,1,plu)",9,0.02961
adv(dem),8,0.02632
n(plu),7,0.02303
pron(poss),7,0.02303
adv(neg),7,0.02303
"pron(pers,2,plu)",6,0.01974
pron(dem),6,0.01974
v(imp),5,0.01645
v(infin),5,0.01645
punc(quest),5,0.01645
conj(subord),5,0.01645
art(indef),5,0.01645
adv(inter),4,0.01316
pron(rel),3,0.00987
interj(),3,0.00987
"pron(pers,3,sing)",3,0.00987
"pron(pers,2,sing)",2,0.00658
conj(comp),2,0.00658
n(prop),2,0.00658
art(def)+adp(),2,0.00658
punc(excl),2,0.00658
"v(fin,past,lex)",1,0.00329
punc(gcomma),1,0.00329
adv(resum),1,0.00329
pronadv(dem),1,0.00329
"pron(pers,3,sing)+interj()",1,0.00329
num(card),1,0.00329
"pron(pers,1,sing)",1,0.00329
num(indef),1,0.00329
"pron(pers,3,sing)+adv(neg)",1,0.00329
"v(fin,past,aux_cop)",1,0.00329
adp()+art(def),1,0.00329
"pron(rel)+pron(pers,3,sing)",1,0.00329
punc(semicolon),1,0.00329
"pron(pers,3,sing)+v(fin,past,lex)",1,0.00329
art(def)+adj(),1,0.00329
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00329
adv(indef),1,0.00329
"pron(poss,2,sing)",1,0.00329
"pron(pers,3,plu)",1,0.00329
pron(indef),1,0.00329
pron(inter),1,0.00329
