POS,Nombre d'apparitions,Frequence d'apparition
n(sing),121,0.19516
adj(),52,0.08387
adp(),48,0.07742
adv(gener),36,0.05806
conj(coord),33,0.05323
pron(poss),28,0.04516
v(infin),23,0.0371
"v(participle,past)",23,0.0371
art(indef),20,0.03226
"v(fin,pres,aux_cop)",20,0.03226
"v(fin,pres,lex)",20,0.03226
n(prop),20,0.03226
"pron(pers,1,sing)",20,0.03226
n(plu),19,0.03065
art(def),17,0.02742
adv(neg),14,0.02258
"v(fin,past,lex)",10,0.01613
v(imp),10,0.01613
"v(fin,past,aux_cop)",7,0.01129
adv(dem),6,0.00968
num(card),5,0.00806
num(indef),5,0.00806
"pron(pers,1,plu)",4,0.00645
art(def)+n(sing),4,0.00645
conj(subord),4,0.00645
pron(dem),4,0.00645
adv(resum),4,0.00645
pron(rel),4,0.00645
punc(quest),3,0.00484
art(def)+adp(),3,0.00484
adp()+art(def),3,0.00484
"pron(pers,3,sing)",3,0.00484
"pron(refl,3,sing)",3,0.00484
misc(),2,0.00323
"pron(pers,2,plu)",2,0.00323
"pron(pers,2,sing)",2,0.00323
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.00323
pron(indef),2,0.00323
interj(),2,0.00323
adv(inter),1,0.00161
adv(rel),1,0.00161
conj(comp),1,0.00161
"adv(rel)+pron(pers,3,sing)",1,0.00161
adv(),1,0.00161
"pron(pers,3,sing)+pron(pers,1,plu)",1,0.00161
pron(indef)+adv(neg),1,0.00161
"pron(pers,3,plu)",1,0.00161
"v(participle,pres)",1,0.00161
v(prtcl),1,0.00161
pronadv(dem),1,0.00161
"pron(pers,3,sing)+interj()",1,0.00161
