POS,Nombre d'apparitions,Frequence d'apparition
n(sing),62,0.24409
adp(),18,0.07087
"v(fin,pres,lex)",18,0.07087
adv(gener),18,0.07087
n(prop),16,0.06299
adj(),13,0.05118
v(infin),13,0.05118
conj(coord),13,0.05118
interj(),10,0.03937
pron(poss),9,0.03543
art(indef),9,0.03543
n(plu),6,0.02362
"v(fin,pres,aux_cop)",5,0.01969
"pron(pers,1,sing)",4,0.01575
v(imp),3,0.01181
art(def),3,0.01181
"pron(pers,3,sing)",3,0.01181
pron(dem),3,0.01181
adv(neg),3,0.01181
"pron(pers,2,sing)+pron(pers,3,sing)",2,0.00787
num(indef),2,0.00787
adv(inter),2,0.00787
conj(subord),2,0.00787
"v(fin,past,lex)",2,0.00787
"v(participle,past)",2,0.00787
pron(rel),1,0.00394
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00394
"pron(pers,1,plu)",1,0.00394
"pron(refl,3,sing)",1,0.00394
num(card),1,0.00394
conj(comp),1,0.00394
"pron(dem)+v(fin,pres,aux_cop)",1,0.00394
adv(indef),1,0.00394
art(def)+n(sing),1,0.00394
"pron(pers,3,plu)+v(fin,past,aux_cop)",1,0.00394
misc(),1,0.00394
"pron(pers,2,plu)",1,0.00394
pronadv(dem),1,0.00394
