POS,Nombre d'apparitions,Frequence d'apparition
n(sing),66,0.19355
adp(),33,0.09677
adv(gener),29,0.08504
v(infin),23,0.06745
"pron(pers,1,plu)",21,0.06158
"v(fin,pres,lex)",20,0.05865
adj(),19,0.05572
pron(poss),17,0.04985
art(def),10,0.02933
conj(coord),9,0.02639
adv(neg),9,0.02639
"v(fin,pres,aux_cop)",8,0.02346
"pron(pers,3,sing)",7,0.02053
pron(indef),6,0.0176
n(plu),6,0.0176
conj(subord),5,0.01466
num(indef),5,0.01466
art(def)+n(sing),4,0.01173
pron(rel),4,0.01173
"pron(pers,2,plu)",4,0.01173
conj(comp),4,0.01173
"v(participle,past)",4,0.01173
n(prop),3,0.0088
adp()+art(def),3,0.0088
v(imp),2,0.00587
pron(dem),2,0.00587
"v(fin,past,lex)",2,0.00587
art(def)+adp(),2,0.00587
"pron(pers,1,sing)",1,0.00293
"pron(pers,3,sing)+conj(subord)",1,0.00293
adv(resum),1,0.00293
adp()+n(sing),1,0.00293
adv(dem),1,0.00293
"adv(neg)+v(fin,pres,lex)",1,0.00293
art(def)+adj(),1,0.00293
interj(),1,0.00293
"pron(pers,3,plu)",1,0.00293
pronadv(rel),1,0.00293
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00293
adv(rel),1,0.00293
"v(infin,subs)",1,0.00293
art(indef),1,0.00293
