POS,Nombre d'apparitions,Frequence d'apparition
n(sing),195,0.17727
adp(),85,0.07727
adv(gener),83,0.07545
pron(poss),61,0.05545
adj(),58,0.05273
"v(participle,past)",56,0.05091
"pron(pers,3,sing)",54,0.04909
conj(coord),54,0.04909
"v(fin,pres,lex)",43,0.03909
"v(fin,past,lex)",39,0.03545
"v(fin,pres,aux_cop)",37,0.03364
v(infin),36,0.03273
art(indef),36,0.03273
n(plu),32,0.02909
art(def),32,0.02909
n(prop),29,0.02636
adv(neg),20,0.01818
"v(fin,past,aux_cop)",12,0.01091
conj(subord),12,0.01091
"pron(pers,1,sing)",11,0.01
num(indef),10,0.00909
pron(dem),10,0.00909
pron(indef),10,0.00909
v(imp),9,0.00818
interj(),9,0.00818
adv(dem),8,0.00727
"pron(pers,3,plu)",8,0.00727
"pron(pers,2,plu)",7,0.00636
num(card),5,0.00455
"pron(pers,1,plu)",4,0.00364
pron(rel),3,0.00273
misc(),3,0.00273
conj(comp),3,0.00273
"pron(pers,3,sing)+v(fin,pres,aux_cop)",3,0.00273
"pron(refl,3,sing)",2,0.00182
pron(inter),2,0.00182
punc(quest),2,0.00182
"pron(pers,3,sing)+v(imp)",2,0.00182
v(prtcl),1,0.00091
"v(fin,past,lex)+pron(pers,3,plu)",1,0.00091
misc(latin),1,0.00091
art(def)+n(sing),1,0.00091
adp()+art(def),1,0.00091
num(card)+art(def),1,0.00091
adp()+v(infin),1,0.00091
"pron(refl,3,plu)",1,0.00091
adv(rel),1,0.00091
conj(subord)+pron(indef),1,0.00091
art(def)+adp(),1,0.00091
art(indef)+adp(),1,0.00091
adv(resum),1,0.00091
"pron(pers,3,sing)+pron(indef)",1,0.00091
"pron(pers,2,sing)",1,0.00091
