POS,Nombre d'apparitions,Frequence d'apparition
n(sing),35,0.22436
adv(gener),15,0.09615
adj(),13,0.08333
adp(),11,0.07051
"v(fin,pres,lex)",10,0.0641
art(def),10,0.0641
"v(fin,pres,aux_cop)",7,0.04487
art(indef),6,0.03846
pron(poss),6,0.03846
n(prop),5,0.03205
v(imp),4,0.02564
adv(neg),3,0.01923
"pron(pers,3,sing)",3,0.01923
pron(dem),3,0.01923
v(infin),3,0.01923
"v(participle,past)",3,0.01923
pron(rel),2,0.01282
"v(fin,past,aux_cop)",2,0.01282
adv(dem),2,0.01282
num(card),1,0.00641
"pron(pers,1,plu)",1,0.00641
"pron(pers,2,sing)+pron(pers,3,sing)",1,0.00641
"pron(pers,1,sing)",1,0.00641
"v(fin,past,lex)",1,0.00641
"pron(pers,2,plu)",1,0.00641
conj(comp),1,0.00641
conj(coord),1,0.00641
pronadv(rel),1,0.00641
adv(rel),1,0.00641
conj(subord),1,0.00641
"pron(pers,3,plu)",1,0.00641
pron(inter),1,0.00641
