POS,Nombre d'apparitions,Frequence d'apparition
n(sing),46,0.1811
adp(),29,0.11417
adj(),19,0.0748
"v(fin,pres,aux_cop)",17,0.06693
v(infin),17,0.06693
adv(gener),13,0.05118
"v(participle,past)",10,0.03937
conj(coord),10,0.03937
pron(poss),10,0.03937
"pron(pers,2,plu)",9,0.03543
"pron(pers,3,sing)",9,0.03543
"v(fin,pres,lex)",8,0.0315
n(prop),8,0.0315
adv(neg),7,0.02756
art(def),6,0.02362
n(plu),6,0.02362
num(indef),5,0.01969
adp()+art(def),4,0.01575
"pron(pers,1,plu)",3,0.01181
v(imp),2,0.00787
pron(indef),2,0.00787
"pron(pers,1,sing)",2,0.00787
adv(dem),2,0.00787
art(indef),2,0.00787
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00394
misc(),1,0.00394
pron(rel),1,0.00394
conj(subord),1,0.00394
"pron(pers,2,sing)",1,0.00394
"v(fin,past,aux_cop)",1,0.00394
pronadv(dem),1,0.00394
pronadv(prep),1,0.00394
