POS,Nombre d'apparitions,Frequence d'apparition
n(sing),65,0.157
adp(),42,0.10145
"v(fin,pres,lex)",33,0.07971
art(def),30,0.07246
adv(gener),27,0.06522
conj(coord),21,0.05072
n(plu),21,0.05072
"v(fin,pres,aux_cop)",18,0.04348
adj(),18,0.04348
adv(neg),16,0.03865
v(infin),15,0.03623
n(prop),14,0.03382
"pron(pers,3,sing)",13,0.0314
pron(poss),12,0.02899
art(indef),10,0.02415
"pron(pers,3,plu)",8,0.01932
num(indef),6,0.01449
"v(fin,past,lex)",5,0.01208
pron(dem),4,0.00966
"v(participle,past)",3,0.00725
"pron(pers,2,plu)",3,0.00725
interj(),3,0.00725
art(def)+n(sing),3,0.00725
v(imp),2,0.00483
"pron(pers,1,sing)",2,0.00483
num(ord),2,0.00483
pron(rel),2,0.00483
"pron(pers,2,sing)",2,0.00483
adp()+art(def),2,0.00483
pron(indef),1,0.00242
conj(comp),1,0.00242
art(def)+n(plu),1,0.00242
conj(subord),1,0.00242
adv(inter),1,0.00242
"pronadv(pers)+v(fin,pres,lex)",1,0.00242
adv(resum),1,0.00242
num(card),1,0.00242
misc(),1,0.00242
adv(dem),1,0.00242
pronadv(prep),1,0.00242
"v(fin,past,aux_cop)",1,0.00242
