POS,Nombre d'apparitions,Frequence d'apparition
n(sing),52,0.16199
adp(),29,0.09034
adv(gener),21,0.06542
"v(fin,pres,lex)",21,0.06542
conj(coord),20,0.06231
v(infin),16,0.04984
"v(fin,pres,aux_cop)",15,0.04673
adj(),14,0.04361
"pron(pers,3,sing)",13,0.0405
pron(poss),13,0.0405
"pron(pers,1,sing)",11,0.03427
art(def),9,0.02804
"pron(pers,2,plu)",9,0.02804
n(plu),9,0.02804
n(prop),7,0.02181
adv(neg),7,0.02181
num(indef),6,0.01869
art(indef),6,0.01869
"v(fin,past,lex)",5,0.01558
pron(dem),5,0.01558
v(imp),4,0.01246
"v(participle,past)",4,0.01246
pron(indef),3,0.00935
adv(dem),3,0.00935
conj(subord),3,0.00935
"pron(pers,3,plu)",2,0.00623
conj(comp),2,0.00623
pron(rel),2,0.00623
interj(),2,0.00623
pronadv(dem),1,0.00312
"v(fin,past,aux_cop)",1,0.00312
"v(fin,pres,lex)+adv(neg)",1,0.00312
num(card)+n(sing),1,0.00312
num(card),1,0.00312
misc(),1,0.00312
"pronadv(rel)+pron(pers,3,sing)",1,0.00312
art(def)+n(sing),1,0.00312
